,Id,SalePrice
334,1795,145013.59754390502
335,1796,158943.93842460104
336,1797,130515.33560096394
337,1798,115678.70942435735
338,1799,100221.83024063578
339,1800,120097.00934495416
340,1801,116221.13746969588
341,1802,90415.49017298676
342,1803,161704.61259031267
343,1804,143218.47500714296
344,1805,140677.926745512
345,1806,130591.87715220451
346,1807,166818.33030178194
347,1808,122481.3520181929
348,1809,142655.95420039978
349,1810,152091.19461388234
350,1811,89416.19718244621
351,1812,115396.30112238851
352,1813,132144.1171361049
353,1814,64091.98562206417
354,1815,31041.09402462191
355,1816,108014.60523533163
356,1817,123272.7907421795
357,1818,172163.17798992168
358,1819,130102.35886952557
359,1820,62726.72763367208
360,1821,66682.64890321567
361,1822,151184.23134570612
362,1823,37990.94573121122
363,1824,126972.06366203167
364,1825,131164.16124602951
365,1826,103196.0620349605
366,1827,86922.4040651539
367,1828,140923.31146140367
368,1829,122608.33071496437
369,1830,154588.58844149686
370,1831,155089.55974828734
371,1832,109481.87732921181
372,1833,146500.93837907404
373,1834,121035.78478326797
374,1835,152253.59314819434
375,1836,128810.45265626448
376,1837,115477.30101743323
377,1838,112740.84478746317
378,1839,71460.90079234458
379,1840,132482.43996496612
380,1841,118382.21409945734
381,1842,56207.3827831011
382,1843,127407.53450384506
383,1844,125123.9312918704
384,1845,101987.61883795333
385,1846,148903.96303510517
386,1847,180297.87660767062
387,1848,-12692.189031836897
388,1849,93798.30061506962
389,1850,112889.4733344137
390,1851,157543.72305976244
391,1852,119439.80090279359
392,1853,127777.48848420779
393,1854,173440.64867706367
394,1855,162200.9721932708
395,1856,222920.04082203415
396,1857,153239.9961035029
397,1858,140915.1488290368
398,1859,103554.89350840576
399,1860,178829.2202088721
400,1861,101879.76255706481
401,1862,258619.32758965922
402,1863,254085.93425139764
403,1864,246842.08917068926
404,1865,355756.8563814621
405,1866,320681.9568714004
406,1867,235238.566192757
407,1868,297624.33314706304
408,1869,224637.41836842973
409,1870,237700.2350369255
410,1871,247524.3243389375
411,1872,184502.0151294173
412,1873,227236.0765126037
413,1874,132496.14323856687
414,1875,205761.89686586478
415,1876,192345.20880935626
416,1877,223740.6037265622
417,1878,211562.09101451695
418,1879,128759.11432949832
419,1880,130374.9881196121
420,1881,266571.3929760775
421,1882,247403.51876014634
422,1883,188310.237345708
423,1884,203652.0704489837
424,1885,258865.86353554158
425,1886,270897.2269961136
426,1887,235152.5125669426
427,1888,281400.1502421282
428,1889,170480.03346975593
429,1890,106483.03989474491
430,1891,125120.18956729867
431,1892,89378.46641654243
432,1893,130371.44989956389
433,1894,139837.86860283132
434,1895,147107.51624959963
435,1896,127967.97078602959
436,1897,128420.16316279405
437,1898,123576.23594864372
438,1899,174851.33461373375
439,1900,154944.63746059092
440,1901,172594.40025012993
441,1902,161543.0883707229
442,1903,228629.23773398198
443,1904,135042.215382954
444,1905,185251.46175569753
445,1906,117385.04703942829
446,1907,239965.56004643437
447,1908,104008.16028820798
448,1909,136706.95959115145
449,1910,115788.80858956622
450,1911,181368.6621589202
451,1912,271295.2862333236
452,1913,130568.81452824466
453,1914,66296.40547990243
454,1915,309874.15499893535
455,1916,-5428.165044860798
456,1917,238602.24154748523
457,1918,144369.7266938993
458,1919,179286.181543412
459,1920,149560.45252153027
460,1921,371418.5505074902
461,1922,330327.4048530756
462,1923,237036.77034562718
463,1924,242420.2414800328
464,1925,227318.82642390244
465,1926,372834.599776219
466,1927,140502.37587785098
467,1928,153312.0497519223
468,1929,131740.83577098325
469,1930,131817.68957511408
470,1931,144109.915284216
471,1932,131150.78180891223
472,1933,199695.96955886832
473,1934,173423.75928810326
474,1935,160238.1624615366
475,1936,194347.38743255264
476,1937,157708.26946008072
477,1938,173943.2373842905
478,1939,245672.684296089
479,1940,203819.65803495303
480,1941,161323.20321676112
481,1942,183724.03415025634
482,1943,216336.0806272151
483,1944,303889.40313725284
484,1945,361961.54769756796
485,1946,127485.75937791647
486,1947,292166.0918611633
487,1948,152693.37320283765
488,1949,253832.1928032168
489,1950,180686.2149146384
490,1951,279263.88702962594
491,1952,254117.36710798947
492,1953,187058.75527356422
493,1954,192551.35943177337
494,1955,143529.64582877114
495,1956,317602.2115990283
496,1957,156658.41106853166
497,1958,289579.1886619867
498,1959,149233.24079516943
499,1960,96439.53142617916
500,1961,114715.43270948553
501,1962,92427.72584522291
502,1963,108013.53634701141
503,1964,88594.13161507108
504,1965,134578.61000753733
505,1966,119587.57896976027
506,1967,299609.4778678088
507,1968,352363.95327322476
508,1969,366961.3696525064
509,1970,371006.4023043854
510,1971,421988.59751873603
511,1972,346792.687738445
512,1973,277272.8511582779
513,1974,301299.1647868407
514,1975,437570.5856028726
515,1976,287011.7789329192
516,1977,351041.9518743153
517,1978,316475.2458235747
518,1979,321570.6493993213
519,1980,195635.5014930081
520,1981,341220.160485702
521,1982,227566.5420365992
522,1983,212746.54295835603
523,1984,180909.64377974553
524,1985,221132.57420541794
525,1986,213486.1057497879
526,1987,215586.38777686446
527,1988,180375.65896042183
528,1989,194655.057730338
529,1990,214386.1661895229
530,1991,236482.1623168388
531,1992,235132.5679710523
532,1993,170565.85165584832
533,1994,237477.51635626232
534,1995,173801.7353096712
535,1996,293440.7150358159
536,1997,296786.67660649517
537,1998,323511.0986872232
538,1999,271472.69578809885
539,2000,313779.78737993946
540,2001,306810.3907264937
541,2002,246484.4174285622
542,2003,245998.48177967334
543,2004,298329.6639058088
544,2005,242828.82216695332
545,2006,227404.01476690746
546,2007,254246.78561816696
547,2008,232897.10624095055
548,2009,191765.9740023314
549,2010,203854.21345750202
550,2011,145303.60016226128
551,2012,176096.8482797859
552,2013,179029.37977978363
553,2014,193932.78574574305
554,2015,215426.99805386853
555,2016,188762.0366644678
556,2017,204529.9437432798
557,2018,100630.10981370673
558,2019,125939.66740139255
559,2020,84085.49133162238
560,2021,84057.9271938753
561,2022,195722.35662412187
562,2023,134054.1128402928
563,2024,291958.409630728
564,2025,358663.28447111195
565,2026,178900.03198476986
566,2027,160937.72329367226
567,2028,162626.77787796393
568,2029,154248.91786774964
569,2030,267763.4742606902
570,2031,238888.25702557032
571,2032,254899.01579080115
572,2033,262989.80474581727
573,2034,177784.61722617422
574,2035,209309.511757637
575,2036,212083.16900582064
576,2037,203852.35541305013
577,2038,306844.1014615652
578,2039,230594.30465338516
579,2040,336656.1856430613
580,2041,312322.5457886215
581,2042,192773.0983583105
582,2043,166502.3186785133
583,2044,181275.38770718366
584,2045,211615.23627170757
585,2046,133805.0469235806
586,2047,137227.93366429818
587,2048,140140.92115597706
588,2049,143814.14732985807
589,2050,162899.10127381078
590,2051,100071.17504470695
591,2052,104661.34106692082
592,2053,125124.48317339279
593,2054,77424.71795856253
594,2055,154840.7792320217
595,2056,144138.82994971247
596,2057,107637.1841552321
597,2058,225246.6094619764
598,2059,131654.73759064148
599,2060,183007.57388679663
600,2061,185660.54693812353
601,2062,120930.27907457908
602,2063,108416.21469054128
603,2064,139167.0367655956
604,2065,121026.72580082671
605,2066,175826.14427135928
606,2067,98138.88053280736
607,2068,146761.15206557087
608,2069,65475.31817935477
609,2070,107205.03533055032
610,2071,84674.73199234891
611,2072,151943.81843580527
612,2073,135644.86531557242
613,2074,203408.29910156774
614,2075,149645.61979856074
615,2076,116161.92206475337
616,2077,157952.0902661974
617,2078,109860.84233374834
618,2079,133894.08628805025
619,2080,120293.29613757646
620,2081,122973.31124521096
621,2082,136844.03852335512
622,2083,153758.44669507956
623,2084,98990.26619864776
624,2085,109191.09287364394
625,2086,94320.0877773456
626,2087,111782.75755981062
627,2088,98422.01218694868
628,2089,61036.751395980915
629,2090,137271.5809265011
630,2091,99560.99168524114
631,2092,137217.5863467445
632,2093,139971.3265144023
633,2094,149104.34636446956
634,2095,157819.31582163388
635,2096,72278.55981240344
636,2097,114575.53495787957
637,2098,155241.312055041
638,2099,23955.236822157894
639,2100,50343.82881347579
640,2101,96201.04376916618
641,2102,142249.30700216474
642,2103,97217.33204501175
643,2104,165178.09483026396
644,2105,162540.21086622786
645,2106,8414.7937641498
646,2107,205983.01850847874
647,2108,101788.82186062423
648,2109,93257.62639536051
649,2110,126381.14634008297
650,2111,184776.67011941
651,2112,126119.31899698387
652,2113,118434.1625355849
653,2114,136401.16365855414
654,2115,166790.93206310362
655,2116,116681.04053329091
656,2117,139074.82699454413
657,2118,132447.68220227136
658,2119,98855.88524993886
659,2120,93117.05063710305
660,2121,60193.85618435743
661,2122,105643.87926121306
662,2123,57157.68503029214
663,2124,167729.10421658613
664,2125,134556.2948854903
665,2126,146985.5679917127
666,2127,185753.84807422844
667,2128,150509.66482065542
668,2129,87902.60084441038
669,2130,125959.61617482023
670,2131,76823.93998755926
671,2132,99555.01288179799
672,2133,117164.35116336955
673,2134,110803.91660707562
674,2135,73793.66836311993
675,2136,65636.16302169803
676,2137,95440.90795344887
677,2138,124835.53093850228
678,2139,127826.85473183109
679,2140,132678.3153960824
680,2141,157629.09133139037
681,2142,106634.94690941437
682,2143,132019.09678200312
683,2144,115551.08691056615
684,2145,125611.92547978557
685,2146,186005.21848693033
686,2147,168459.59085090435
687,2148,143389.37330938387
688,2149,154558.58251808205
689,2150,226772.30232638292
690,2151,112111.24007433017
691,2152,198992.40945636263
692,2153,199751.47853691105
693,2154,111385.83666789011
694,2155,151950.58283577347
695,2156,274535.00916026835
696,2157,246355.2364246647
697,2158,212514.93506651555
698,2159,226749.11810594698
699,2160,196949.1402560756
700,2161,243611.62218183035
701,2162,337203.6908300087
702,2163,354835.0101686714
703,2164,248678.26099796273
704,2165,213245.50938213768
705,2166,151493.30888573162
706,2167,225630.51468683413
707,2168,190369.1854525922
708,2169,206165.52524054202
709,2170,222993.20126757468
710,2171,158636.44074839947
711,2172,127011.86409842028
712,2173,157855.47649659505
713,2174,220384.15736822027
714,2175,279527.7774865351
715,2176,304468.40654189524
716,2177,235971.2338808372
717,2178,225822.5904934943
718,2179,136156.0340293674
719,2180,241067.84804914167
720,2181,192572.06785474083
721,2182,220750.65797932056
722,2183,198682.22777746574
723,2184,110936.18222920921
724,2185,106483.0908479204
725,2186,166296.74388533868
726,2187,136564.66615658716
727,2188,151104.3827546518
728,2189,167850.99143125289
729,2190,61535.24997959296
730,2191,87361.07097032969
731,2192,94175.21603784573
732,2193,132444.528728163
733,2194,96559.46676621557
734,2195,93726.65798493626
735,2196,91099.08117379424
736,2197,117884.18392289788
737,2198,169689.591846249
738,2199,183269.54325988737
739,2200,150122.38165204372
740,2201,147768.25030055793
741,2202,206664.0748205294
742,2203,149822.17522368365
743,2204,165797.0756696265
744,2205,126129.10628468948
745,2206,160112.65017938527
746,2207,210150.9190031423
747,2208,231485.54199259833
748,2209,233550.86794238404
749,2210,115109.55174536757
750,2211,101940.362526155
751,2212,97574.78819029412
752,2213,119011.5426180591
753,2214,127719.10998619761
754,2215,94219.47335432748
755,2216,144359.3165470821
756,2217,636.7079888381122
757,2218,84700.75235255787
758,2219,46999.573762094515
759,2220,28166.193772608123
760,2221,309506.1755969486
761,2222,272790.4069513303
762,2223,257283.99194988995
763,2224,190504.7327649851
764,2225,111235.76029118866
765,2226,189464.1624344445
766,2227,235132.73962396264
767,2228,286190.8561434396
768,2229,280746.0726324235
769,2230,138107.41095073873
770,2231,235188.6830867266
771,2232,187727.4832062437
772,2233,215224.12437531553
773,2234,265538.47517187666
774,2235,243466.33211752222
775,2236,281075.45007565524
776,2237,330735.7520204827
777,2238,203945.56226268678
778,2239,155769.7673697458
779,2240,157847.4808781132
780,2241,148950.61282984144
781,2242,96054.4729751641
782,2243,105371.35656620516
783,2244,82668.2861369724
784,2245,76961.305680933
785,2246,145745.62729144777
786,2247,113670.90534241479
787,2248,116357.26860688606
788,2249,112785.5432859581
789,2250,120539.37131642152
790,2251,110233.7074266509
791,2252,189254.70354900323
792,2253,146316.2229515117
793,2254,164024.76756370653
794,2255,169132.39297213688
795,2256,183414.0768857673
796,2257,188873.53089993444
797,2258,142926.6595543551
798,2259,160524.79753428343
799,2260,154799.39210288425
800,2261,192274.6292641137
801,2262,235025.26301657877
802,2263,319432.0488463424
803,2264,421786.82807304454
804,2265,174114.76066184585
805,2266,284637.4534218898
806,2267,367292.7801545514
807,2268,365662.64204673155
808,2269,139743.94736231258
809,2270,202260.39762749
810,2271,220952.63167190558
811,2272,256714.02686055185
812,2273,172940.74818831697
813,2274,181034.12382096588
814,2275,176946.19820233263
815,2276,209754.50250770146
816,2277,192555.19798127867
817,2278,140822.30524719364
818,2279,109872.76667589943
819,2280,87473.46539333282
820,2281,166651.32243222545
821,2282,179457.214818194
822,2283,105274.94385023793
823,2284,106048.09180821043
824,2285,134178.8943206888
825,2286,119116.92420306774
826,2287,358790.75749947736
827,2288,281234.97526897927
828,2289,354507.94871379854
829,2290,410077.2292173686
830,2291,321888.8588789249
831,2292,387924.75868702994
832,2293,383591.711517878
833,2294,348273.7445473249
834,2295,430142.7246555252
835,2296,287922.84262592474
836,2297,328113.75184403
837,2298,318532.5009650686
838,2299,347886.8343451868
839,2300,314314.6439098231
840,2301,309033.123952699
841,2302,257316.2547663435
842,2303,245260.020487961
843,2304,262212.8307074092
844,2305,228309.93823500714
845,2306,218386.7567273329
846,2307,212892.3747460656
847,2308,224914.17264244208
848,2309,287428.67327986803
849,2310,227899.01895363312
850,2311,221870.98220746883
851,2312,193596.5031817832
852,2313,173812.9469750959
853,2314,175513.13940247282
854,2315,197945.94941395964
855,2316,203323.31941219006
856,2317,194704.2166237912
857,2318,190674.51791503184
858,2319,192984.84162502375
859,2320,196327.53794592252
860,2321,247160.79741775198
861,2322,213388.6079807093
862,2323,194907.72264842133
863,2324,176247.19939263078
864,2325,234276.15427713678
865,2326,168018.03530805654
866,2327,201886.80111051098
867,2328,217070.3949142588
868,2329,177136.5560829007
869,2330,172788.95907548725
870,2331,341175.4561253531
871,2332,378512.63933520205
872,2333,313262.60733348166
873,2334,258614.85280903868
874,2335,272309.90185282484
875,2336,319968.2597770825
876,2337,212919.71830458695
877,2338,274784.30685654085
878,2339,228735.19794845596
879,2340,398060.79459124606
880,2341,229169.52181663172
881,2342,240228.6263506559
882,2343,235047.71061689884
883,2344,219191.56905708057
884,2345,232958.14070323025
885,2346,220443.5116266104
886,2347,213360.84766339627
887,2348,256509.89969980632
888,2349,277987.3375268399
889,2350,311241.18764585414
890,2351,277305.087315625
891,2352,255634.162253741
892,2353,250821.09695007507
893,2354,163440.7773835736
894,2355,161722.482431322
895,2356,161429.8438932864
896,2357,189151.6708826784
897,2358,200939.57971771568
898,2359,117035.72398178073
899,2360,103804.67619958491
900,2361,140264.04071327663
901,2362,274536.9729498202
902,2363,127266.74412972707
903,2364,166021.79402792105
904,2365,227555.8012372839
905,2366,193121.21559164772
906,2367,221857.84985441284
907,2368,221008.52020921832
908,2369,219579.02464484787
909,2370,157915.63953551956
910,2371,167674.1521838898
911,2372,191727.28923711213
912,2373,266122.6456329964
913,2374,305549.6973583879
914,2375,249007.5631184203
915,2376,316074.42338462826
916,2377,318080.0919583198
917,2378,146573.28708517837
918,2379,235313.91276197956
919,2380,169198.7866103678
920,2381,183080.633626789
921,2382,218284.48440130014
922,2383,203448.43727931177
923,2384,247917.96566934997
924,2385,168332.90999391326
925,2386,134208.28556283936
926,2387,124875.97999444342
927,2388,90282.69984020856
928,2389,141982.04525006554
929,2390,151665.47522938892
930,2391,149069.89038705663
931,2392,110236.35101884135
932,2393,175102.84054433455
933,2394,133478.07544594156
934,2395,197135.26759515496
935,2396,142255.76269482228
936,2397,208538.04447332086
937,2398,117358.87041570418
938,2399,51050.76613324825
939,2400,46814.451884151145
940,2401,119839.27231008705
941,2402,139894.72495307954
942,2403,144665.55920354073
943,2404,144138.94113379522
944,2405,166991.52575653084
945,2406,133141.59916086795
946,2407,120882.24026099402
947,2408,150296.42503451224
948,2409,122070.84731548082
949,2410,186573.16372455226
950,2411,112682.70179449659
951,2412,161653.21271562195
952,2413,118765.96972982486
953,2414,158670.40592345057
954,2415,137024.427564836
955,2416,140768.64849110562
956,2417,142740.10858862044
957,2418,122430.77513611858
958,2419,106711.64650919334
959,2420,118156.7685255488
960,2421,144451.68699874796
961,2422,106442.79986535852
962,2423,124943.64486849552
963,2424,103197.54911045858
964,2425,235080.80114617967
965,2426,136226.60450673007
966,2427,157918.5857901295
967,2428,168542.41419887618
968,2429,90244.90097967339
969,2430,129315.42252882542
970,2431,104726.26341317945
971,2432,132151.9386293732
972,2433,145595.77039264745
973,2434,137168.50792684776
974,2435,153999.17569513887
975,2436,89929.05256857321
976,2437,109077.82647596125
977,2438,110817.82217883854
978,2439,109265.9871619005
979,2440,131513.7970118014
980,2441,114051.6869506867
981,2442,90359.60435052331
982,2443,131426.62368346495
983,2444,146653.36431812547
984,2445,68332.5213410267
985,2446,137100.73318792638
986,2447,210054.76539683001
987,2448,139473.641754558
988,2449,111744.89020011389
989,2450,154786.36288627193
990,2451,134785.4302597905
991,2452,213172.92803850299
992,2453,63061.063122531865
993,2454,105249.28345318859
994,2455,108404.89140491765
995,2456,175076.1326094114
996,2457,115383.85472221127
997,2458,119911.38659052734
998,2459,110624.21108918924
999,2460,135345.85970152373
1000,2461,117004.85546249752
1001,2462,119122.86262302719
1002,2463,135341.8575303943
1003,2464,186822.0197402501
1004,2465,145211.06432197013
1005,2466,84634.56407074846
1006,2467,135243.38168180335
1007,2468,81705.17407316867
1008,2469,87135.10666337027
1009,2470,185341.12675596148
1010,2471,210400.73143827572
1011,2472,193280.26626720416
1012,2473,72625.44939005698
1013,2474,43282.65616008514
1014,2475,206994.33242307915
1015,2476,94349.70364368157
1016,2477,111674.87372871158
1017,2478,150921.24228443578
1018,2479,90269.00263144175
1019,2480,142755.48714054856
1020,2481,112602.5175763344
1021,2482,109849.96446127635
1022,2483,92027.14357916459
1023,2484,98040.43918109617
1024,2485,113780.39014836925
1025,2486,131539.80044224072
1026,2487,193817.1495477895
1027,2488,166165.3216370061
1028,2489,150011.1619328324
1029,2490,125771.01509496267
1030,2491,58766.642721401426
1031,2492,204993.16965139727
1032,2493,141834.7126040552
1033,2494,149419.45483066703
1034,2495,80373.0309141703
1035,2496,219853.4658893277
1036,2497,162137.35564149637
1037,2498,100756.20254346717
1038,2499,40435.79033602917
1039,2500,104150.52217842448
1040,2501,128046.50954102344
1041,2502,141683.55708048667
1042,2503,77891.88812125636
1043,2504,166975.8206594718
1044,2505,220820.69868410428
1045,2506,269067.6072517681
1046,2507,267180.6135027806
1047,2508,268878.2276345498
1048,2509,222832.30958064192
1049,2510,220160.5671465285
1050,2511,186702.92206009594
1051,2512,216888.4927579219
1052,2513,231727.77502739342
1053,2514,294534.7960552704
1054,2515,144841.11625096848
1055,2516,167763.47928730387
1056,2517,134939.51445186057
1057,2518,142341.22138499125
1058,2519,244673.67527744293
1059,2520,218996.80877279636
1060,2521,198886.52582930715
1061,2522,224551.2243401494
1062,2523,116290.19145807525
1063,2524,139726.86194327328
1064,2525,162620.78984362635
1065,2526,158146.39550621665
1066,2527,119555.5840273145
1067,2528,136364.02774420782
1068,2529,145636.63929281008
1069,2530,130277.10546156112
1070,2531,264260.543260097
1071,2532,230135.88574309472
